品类,指标,日期,数值
猪,猪价 Buyers NAT 60.1-75kg平均(c/kg HSCW),2026-06-01,420.75
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2023-07-01,410.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2023-08-01,410.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2023-09-01,411.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2023-10-01,418.75
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2023-11-01,430.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2023-12-01,445.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-01-01,450.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-02-01,460.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-03-01,460.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-04-01,460.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-05-01,454.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-06-01,443.75
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-07-01,440.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-08-01,444.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-09-01,461.25
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-10-01,475.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-11-01,486.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2024-12-01,500.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-01-01,490.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-02-01,490.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-03-01,490.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-04-01,490.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-05-01,490.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-06-01,490.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-07-01,490.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-08-01,496.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-09-01,500.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-10-01,500.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-11-01,505.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2025-12-01,510.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2026-01-01,510.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2026-02-01,510.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2026-03-01,510.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2026-04-01,510.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2026-05-01,510.0
猪,猪价 Buyers NAT 60.1-75kg最高(c/kg HSCW),2026-06-01,495.0
猪,猪价周变化(c/kg),2023-07-01,-2.25
猪,猪价周变化(c/kg),2023-08-01,0.25
猪,猪价周变化(c/kg),2023-09-01,3.8
猪,猪价周变化(c/kg),2023-10-01,2.25
猪,猪价周变化(c/kg),2023-11-01,2.5
猪,猪价周变化(c/kg),2023-12-01,2.333333333333333
猪,猪价周变化(c/kg),2024-01-01,4.0
猪,猪价周变化(c/kg),2024-02-01,0.25
猪,猪价周变化(c/kg),2024-03-01,0.0
猪,猪价周变化(c/kg),2024-04-01,-1.25
猪,猪价周变化(c/kg),2024-05-01,-0.2
猪,猪价周变化(c/kg),2024-06-01,-1.25
猪,猪价周变化(c/kg),2024-07-01,0.25
猪,猪价周变化(c/kg),2024-08-01,1.8
猪,猪价周变化(c/kg),2024-09-01,1.75
猪,猪价周变化(c/kg),2024-10-01,2.5
猪,猪价周变化(c/kg),2024-11-01,3.2
猪,猪价周变化(c/kg),2024-12-01,1.0
猪,猪价周变化(c/kg),2025-01-01,0.4
猪,猪价周变化(c/kg),2025-02-01,-0.25
猪,猪价周变化(c/kg),2025-03-01,-1.0
猪,猪价周变化(c/kg),2025-04-01,-0.75
猪,猪价周变化(c/kg),2025-05-01,-0.2
猪,猪价周变化(c/kg),2025-06-01,1.5
猪,猪价周变化(c/kg),2025-07-01,0.0
猪,猪价周变化(c/kg),2025-08-01,1.4
猪,猪价周变化(c/kg),2025-09-01,0.0
猪,猪价周变化(c/kg),2025-10-01,0.0
猪,猪价周变化(c/kg),2025-11-01,1.75
猪,猪价周变化(c/kg),2025-12-01,0.5
猪,猪价周变化(c/kg),2026-01-01,0.2
猪,猪价周变化(c/kg),2026-02-01,-1.0
猪,猪价周变化(c/kg),2026-03-01,-1.3333333333333333
猪,猪价周变化(c/kg),2026-04-01,-4.75
猪,猪价周变化(c/kg),2026-05-01,-3.0
猪,猪价周变化(c/kg),2026-06-01,-3.0
猪,"猪屠宰量(千头,季度)",1972-09-01,1153.8
猪,"猪屠宰量(千头,季度)",1972-12-01,1204.1
猪,"猪屠宰量(千头,季度)",1973-03-01,1138.7
猪,"猪屠宰量(千头,季度)",1973-06-01,1246.6
猪,"猪屠宰量(千头,季度)",1973-09-01,1207.9
猪,"猪屠宰量(千头,季度)",1973-12-01,1117.4
猪,"猪屠宰量(千头,季度)",1974-03-01,907.9
猪,"猪屠宰量(千头,季度)",1974-06-01,936.7
猪,"猪屠宰量(千头,季度)",1974-09-01,929.9
猪,"猪屠宰量(千头,季度)",1974-12-01,932.5
猪,"猪屠宰量(千头,季度)",1975-03-01,765.1
猪,"猪屠宰量(千头,季度)",1975-06-01,826.0
猪,"猪屠宰量(千头,季度)",1975-09-01,831.9
猪,"猪屠宰量(千头,季度)",1975-12-01,879.4
猪,"猪屠宰量(千头,季度)",1976-03-01,754.8
猪,"猪屠宰量(千头,季度)",1976-06-01,828.8
猪,"猪屠宰量(千头,季度)",1976-09-01,894.8
猪,"猪屠宰量(千头,季度)",1976-12-01,905.2
猪,"猪屠宰量(千头,季度)",1977-03-01,796.6
猪,"猪屠宰量(千头,季度)",1977-06-01,881.3
猪,"猪屠宰量(千头,季度)",1977-09-01,959.7
猪,"猪屠宰量(千头,季度)",1977-12-01,957.1
猪,"猪屠宰量(千头,季度)",1978-03-01,833.0
猪,"猪屠宰量(千头,季度)",1978-06-01,943.4
猪,"猪屠宰量(千头,季度)",1978-09-01,929.9
猪,"猪屠宰量(千头,季度)",1978-12-01,939.4
猪,"猪屠宰量(千头,季度)",1979-03-01,820.5
猪,"猪屠宰量(千头,季度)",1979-06-01,898.9
猪,"猪屠宰量(千头,季度)",1979-09-01,943.2
猪,"猪屠宰量(千头,季度)",1979-12-01,998.4
猪,"猪屠宰量(千头,季度)",1980-03-01,871.8
猪,"猪屠宰量(千头,季度)",1980-06-01,1064.6
猪,"猪屠宰量(千头,季度)",1980-09-01,1104.2
猪,"猪屠宰量(千头,季度)",1980-12-01,1114.0
猪,"猪屠宰量(千头,季度)",1981-03-01,938.9
猪,"猪屠宰量(千头,季度)",1981-06-01,1059.0
猪,"猪屠宰量(千头,季度)",1981-09-01,1081.5
猪,"猪屠宰量(千头,季度)",1981-12-01,1073.7
猪,"猪屠宰量(千头,季度)",1982-03-01,909.4
猪,"猪屠宰量(千头,季度)",1982-06-01,994.0
猪,"猪屠宰量(千头,季度)",1982-09-01,1037.6
猪,"猪屠宰量(千头,季度)",1982-12-01,1075.6
猪,"猪屠宰量(千头,季度)",1983-03-01,963.9
猪,"猪屠宰量(千头,季度)",1983-06-01,1084.4
猪,"猪屠宰量(千头,季度)",1983-09-01,1101.5
猪,"猪屠宰量(千头,季度)",1983-12-01,1142.7
猪,"猪屠宰量(千头,季度)",1984-03-01,1034.2
猪,"猪屠宰量(千头,季度)",1984-06-01,1122.5
猪,"猪屠宰量(千头,季度)",1984-09-01,1142.8
猪,"猪屠宰量(千头,季度)",1984-12-01,1173.9
猪,"猪屠宰量(千头,季度)",1985-03-01,1050.7
猪,"猪屠宰量(千头,季度)",1985-06-01,1122.4
猪,"猪屠宰量(千头,季度)",1985-09-01,1149.9
猪,"猪屠宰量(千头,季度)",1985-12-01,1216.0
猪,"猪屠宰量(千头,季度)",1986-03-01,1036.8
猪,"猪屠宰量(千头,季度)",1986-06-01,1147.0
猪,"猪屠宰量(千头,季度)",1986-09-01,1217.8
猪,"猪屠宰量(千头,季度)",1986-12-01,1231.6
猪,"猪屠宰量(千头,季度)",1987-03-01,1089.6
猪,"猪屠宰量(千头,季度)",1987-06-01,1196.6
猪,"猪屠宰量(千头,季度)",1987-09-01,1231.1
猪,"猪屠宰量(千头,季度)",1987-12-01,1275.8
猪,"猪屠宰量(千头,季度)",1988-03-01,1167.8
猪,"猪屠宰量(千头,季度)",1988-06-01,1248.6
猪,"猪屠宰量(千头,季度)",1988-09-01,1269.7
猪,"猪屠宰量(千头,季度)",1988-12-01,1276.0
猪,"猪屠宰量(千头,季度)",1989-03-01,1170.6
猪,"猪屠宰量(千头,季度)",1989-06-01,1290.4
猪,"猪屠宰量(千头,季度)",1989-09-01,1246.7
猪,"猪屠宰量(千头,季度)",1989-12-01,1232.7
猪,"猪屠宰量(千头,季度)",1990-03-01,1179.9
猪,"猪屠宰量(千头,季度)",1990-06-01,1283.0
猪,"猪屠宰量(千头,季度)",1990-09-01,1244.6
猪,"猪屠宰量(千头,季度)",1990-12-01,1241.2
猪,"猪屠宰量(千头,季度)",1991-03-01,1148.2
猪,"猪屠宰量(千头,季度)",1991-06-01,1231.3
猪,"猪屠宰量(千头,季度)",1991-09-01,1268.4
猪,"猪屠宰量(千头,季度)",1991-12-01,1294.1
猪,"猪屠宰量(千头,季度)",1992-03-01,1243.0
猪,"猪屠宰量(千头,季度)",1992-06-01,1326.9
猪,"猪屠宰量(千头,季度)",1992-09-01,1321.2
猪,"猪屠宰量(千头,季度)",1992-12-01,1337.2
猪,"猪屠宰量(千头,季度)",1993-03-01,1207.0
猪,"猪屠宰量(千头,季度)",1993-06-01,1338.5
猪,"猪屠宰量(千头,季度)",1993-09-01,1366.4
猪,"猪屠宰量(千头,季度)",1993-12-01,1348.3
猪,"猪屠宰量(千头,季度)",1994-03-01,1283.8
猪,"猪屠宰量(千头,季度)",1994-06-01,1375.2
猪,"猪屠宰量(千头,季度)",1994-09-01,1339.1
猪,"猪屠宰量(千头,季度)",1994-12-01,1367.3
猪,"猪屠宰量(千头,季度)",1995-03-01,1256.6
猪,"猪屠宰量(千头,季度)",1995-06-01,1354.5
猪,"猪屠宰量(千头,季度)",1995-09-01,1294.9
猪,"猪屠宰量(千头,季度)",1995-12-01,1284.8
猪,"猪屠宰量(千头,季度)",1996-03-01,1195.3
猪,"猪屠宰量(千头,季度)",1996-06-01,1241.9
猪,"猪屠宰量(千头,季度)",1996-09-01,1208.5
猪,"猪屠宰量(千头,季度)",1996-12-01,1194.2
猪,"猪屠宰量(千头,季度)",1997-03-01,1128.0
猪,"猪屠宰量(千头,季度)",1997-06-01,1265.0
猪,"猪屠宰量(千头,季度)",1997-09-01,1255.2
猪,"猪屠宰量(千头,季度)",1997-12-01,1250.6
猪,"猪屠宰量(千头,季度)",1998-03-01,1224.9
猪,"猪屠宰量(千头,季度)",1998-06-01,1360.6
猪,"猪屠宰量(千头,季度)",1998-09-01,1325.4
猪,"猪屠宰量(千头,季度)",1998-12-01,1301.4
猪,"猪屠宰量(千头,季度)",1999-03-01,1238.0
猪,"猪屠宰量(千头,季度)",1999-06-01,1311.4
猪,"猪屠宰量(千头,季度)",1999-09-01,1253.6
猪,"猪屠宰量(千头,季度)",1999-12-01,1234.2
猪,"猪屠宰量(千头,季度)",2000-03-01,1229.4
猪,"猪屠宰量(千头,季度)",2000-06-01,1307.5
猪,"猪屠宰量(千头,季度)",2000-09-01,1238.0
猪,"猪屠宰量(千头,季度)",2000-12-01,1239.6
猪,"猪屠宰量(千头,季度)",2001-03-01,1217.9
猪,"猪屠宰量(千头,季度)",2001-06-01,1320.8
猪,"猪屠宰量(千头,季度)",2001-09-01,1311.2
猪,"猪屠宰量(千头,季度)",2001-12-01,1321.6
猪,"猪屠宰量(千头,季度)",2002-03-01,1307.6
猪,"猪屠宰量(千头,季度)",2002-06-01,1462.0
猪,"猪屠宰量(千头,季度)",2002-09-01,1439.5
猪,"猪屠宰量(千头,季度)",2002-12-01,1393.7
猪,"猪屠宰量(千头,季度)",2003-03-01,1408.4
猪,"猪屠宰量(千头,季度)",2003-06-01,1500.1
猪,"猪屠宰量(千头,季度)",2003-09-01,1437.9
猪,"猪屠宰量(千头,季度)",2003-12-01,1376.9
猪,"猪屠宰量(千头,季度)",2004-03-01,1352.3
猪,"猪屠宰量(千头,季度)",2004-06-01,1424.1
猪,"猪屠宰量(千头,季度)",2004-09-01,1360.1
猪,"猪屠宰量(千头,季度)",2004-12-01,1303.7
猪,"猪屠宰量(千头,季度)",2005-03-01,1298.6
猪,"猪屠宰量(千头,季度)",2005-06-01,1380.0
猪,"猪屠宰量(千头,季度)",2005-09-01,1349.1
猪,"猪屠宰量(千头,季度)",2005-12-01,1344.6
猪,"猪屠宰量(千头,季度)",2006-03-01,1294.9
猪,"猪屠宰量(千头,季度)",2006-06-01,1381.5
猪,"猪屠宰量(千头,季度)",2006-09-01,1329.2
猪,"猪屠宰量(千头,季度)",2006-12-01,1314.2
猪,"猪屠宰量(千头,季度)",2007-03-01,1319.8
猪,"猪屠宰量(千头,季度)",2007-06-01,1358.7
猪,"猪屠宰量(千头,季度)",2007-09-01,1337.0
猪,"猪屠宰量(千头,季度)",2007-12-01,1311.4
猪,"猪屠宰量(千头,季度)",2008-03-01,1252.0
猪,"猪屠宰量(千头,季度)",2008-06-01,1271.0
猪,"猪屠宰量(千头,季度)",2008-09-01,1143.2
猪,"猪屠宰量(千头,季度)",2008-12-01,1130.1
猪,"猪屠宰量(千头,季度)",2009-03-01,1056.2
猪,"猪屠宰量(千头,季度)",2009-06-01,1146.8
猪,"猪屠宰量(千头,季度)",2009-09-01,1146.2
猪,"猪屠宰量(千头,季度)",2009-12-01,1151.0
猪,"猪屠宰量(千头,季度)",2010-03-01,1090.4
猪,"猪屠宰量(千头,季度)",2010-06-01,1173.4
猪,"猪屠宰量(千头,季度)",2010-09-01,1201.3
猪,"猪屠宰量(千头,季度)",2010-12-01,1151.6
猪,"猪屠宰量(千头,季度)",2011-03-01,1095.7
猪,"猪屠宰量(千头,季度)",2011-06-01,1194.4
猪,"猪屠宰量(千头,季度)",2011-09-01,1202.2
猪,"猪屠宰量(千头,季度)",2011-12-01,1170.5
猪,"猪屠宰量(千头,季度)",2012-03-01,1153.6
猪,"猪屠宰量(千头,季度)",2012-06-01,1206.0
猪,"猪屠宰量(千头,季度)",2012-09-01,1170.2
猪,"猪屠宰量(千头,季度)",2012-12-01,1198.1
猪,"猪屠宰量(千头,季度)",2013-03-01,1140.1
猪,"猪屠宰量(千头,季度)",2013-06-01,1237.0
猪,"猪屠宰量(千头,季度)",2013-09-01,1230.3
猪,"猪屠宰量(千头,季度)",2013-12-01,1169.8
猪,"猪屠宰量(千头,季度)",2014-03-01,1155.0
猪,"猪屠宰量(千头,季度)",2014-06-01,1223.0
猪,"猪屠宰量(千头,季度)",2014-09-01,1233.4
猪,"猪屠宰量(千头,季度)",2014-12-01,1200.3
猪,"猪屠宰量(千头,季度)",2015-03-01,1215.6
猪,"猪屠宰量(千头,季度)",2015-06-01,1274.9
猪,"猪屠宰量(千头,季度)",2015-09-01,1243.2
猪,"猪屠宰量(千头,季度)",2015-12-01,1223.9
猪,"猪屠宰量(千头,季度)",2016-03-01,1210.1
猪,"猪屠宰量(千头,季度)",2016-06-01,1322.4
猪,"猪屠宰量(千头,季度)",2016-09-01,1301.2
猪,"猪屠宰量(千头,季度)",2016-12-01,1246.0
猪,"猪屠宰量(千头,季度)",2017-03-01,1269.8
猪,"猪屠宰量(千头,季度)",2017-06-01,1342.9
猪,"猪屠宰量(千头,季度)",2017-09-01,1352.4
猪,"猪屠宰量(千头,季度)",2017-12-01,1309.5
猪,"猪屠宰量(千头,季度)",2018-03-01,1321.2
猪,"猪屠宰量(千头,季度)",2018-06-01,1395.0
猪,"猪屠宰量(千头,季度)",2018-09-01,1383.0
猪,"猪屠宰量(千头,季度)",2018-12-01,1325.2
猪,"猪屠宰量(千头,季度)",2019-03-01,1280.4
猪,"猪屠宰量(千头,季度)",2019-06-01,1327.4
猪,"猪屠宰量(千头,季度)",2019-09-01,1283.1
猪,"猪屠宰量(千头,季度)",2019-12-01,1250.1
猪,"猪屠宰量(千头,季度)",2020-03-01,1289.3
猪,"猪屠宰量(千头,季度)",2020-06-01,1344.7
猪,"猪屠宰量(千头,季度)",2020-09-01,1356.1
猪,"猪屠宰量(千头,季度)",2020-12-01,1356.3
猪,"猪屠宰量(千头,季度)",2021-03-01,1357.8
猪,"猪屠宰量(千头,季度)",2021-06-01,1419.3
猪,"猪屠宰量(千头,季度)",2021-09-01,1412.2
猪,"猪屠宰量(千头,季度)",2021-12-01,1379.1
猪,"猪屠宰量(千头,季度)",2022-03-01,1309.3
猪,"猪屠宰量(千头,季度)",2022-06-01,1389.6
猪,"猪屠宰量(千头,季度)",2022-09-01,1378.0
猪,"猪屠宰量(千头,季度)",2022-12-01,1360.0
猪,"猪屠宰量(千头,季度)",2023-03-01,1427.7
猪,"猪屠宰量(千头,季度)",2023-06-01,1478.7
猪,"猪屠宰量(千头,季度)",2023-09-01,1471.5
猪,"猪屠宰量(千头,季度)",2023-12-01,1424.0
猪,"猪屠宰量(千头,季度)",2024-03-01,1419.7
猪,"猪屠宰量(千头,季度)",2024-06-01,1483.7
猪,"猪屠宰量(千头,季度)",2024-09-01,1463.8
猪,"猪屠宰量(千头,季度)",2024-12-01,1419.9
猪,"猪屠宰量(千头,季度)",2025-03-01,1397.3
猪,"猪屠宰量(千头,季度)",2025-06-01,1477.5
猪,"猪屠宰量(千头,季度)",2025-09-01,1466.8
猪,"猪屠宰量(千头,季度)",2025-12-01,1411.6
猪,"猪屠宰量(千头,季度)",2026-03-01,1395.0
猪,猪肉CPI指数,1980-09-01,26.46
猪,猪肉CPI指数,1980-12-01,27.82
猪,猪肉CPI指数,1981-03-01,28.71
猪,猪肉CPI指数,1981-06-01,28.88
猪,猪肉CPI指数,1981-09-01,29.94
猪,猪肉CPI指数,1981-12-01,31.17
猪,猪肉CPI指数,1982-03-01,31.76
猪,猪肉CPI指数,1982-06-01,32.65
猪,猪肉CPI指数,1982-09-01,34.05
猪,猪肉CPI指数,1982-12-01,34.52
猪,猪肉CPI指数,1983-03-01,35.19
猪,猪肉CPI指数,1983-06-01,35.28
猪,猪肉CPI指数,1983-09-01,34.3
猪,猪肉CPI指数,1983-12-01,34.22
猪,猪肉CPI指数,1984-03-01,33.84
猪,猪肉CPI指数,1984-06-01,34.13
猪,猪肉CPI指数,1984-09-01,34.39
猪,猪肉CPI指数,1984-12-01,34.9
猪,猪肉CPI指数,1985-03-01,35.7
猪,猪肉CPI指数,1985-06-01,35.75
猪,猪肉CPI指数,1985-09-01,36.09
猪,猪肉CPI指数,1985-12-01,36.04
猪,猪肉CPI指数,1986-03-01,36.47
猪,猪肉CPI指数,1986-06-01,36.51
猪,猪肉CPI指数,1986-09-01,35.96
猪,猪肉CPI指数,1986-12-01,37.61
猪,猪肉CPI指数,1987-03-01,37.06
猪,猪肉CPI指数,1987-06-01,36.89
猪,猪肉CPI指数,1987-09-01,37.1
猪,猪肉CPI指数,1987-12-01,37.74
猪,猪肉CPI指数,1988-03-01,37.87
猪,猪肉CPI指数,1988-06-01,37.99
猪,猪肉CPI指数,1988-09-01,37.95
猪,猪肉CPI指数,1988-12-01,39.48
猪,猪肉CPI指数,1989-03-01,40.66
猪,猪肉CPI指数,1989-06-01,40.88
猪,猪肉CPI指数,1989-09-01,41.39
猪,猪肉CPI指数,1989-12-01,42.7
猪,猪肉CPI指数,1990-03-01,42.66
猪,猪肉CPI指数,1990-06-01,42.83
猪,猪肉CPI指数,1990-09-01,42.28
猪,猪肉CPI指数,1990-12-01,43.08
猪,猪肉CPI指数,1991-03-01,43.55
猪,猪肉CPI指数,1991-06-01,43.55
猪,猪肉CPI指数,1991-09-01,42.7
猪,猪肉CPI指数,1991-12-01,43.29
猪,猪肉CPI指数,1992-03-01,43.51
猪,猪肉CPI指数,1992-06-01,43.12
猪,猪肉CPI指数,1992-09-01,43.29
猪,猪肉CPI指数,1992-12-01,43.12
猪,猪肉CPI指数,1993-03-01,43.68
猪,猪肉CPI指数,1993-06-01,43.89
猪,猪肉CPI指数,1993-09-01,44.1
猪,猪肉CPI指数,1993-12-01,45.12
猪,猪肉CPI指数,1994-03-01,44.99
猪,猪肉CPI指数,1994-06-01,44.44
猪,猪肉CPI指数,1994-09-01,43.76
猪,猪肉CPI指数,1994-12-01,44.35
猪,猪肉CPI指数,1995-03-01,44.78
猪,猪肉CPI指数,1995-06-01,44.52
猪,猪肉CPI指数,1995-09-01,45.12
猪,猪肉CPI指数,1995-12-01,45.33
猪,猪肉CPI指数,1996-03-01,45.8
猪,猪肉CPI指数,1996-06-01,46.86
猪,猪肉CPI指数,1996-09-01,47.49
猪,猪肉CPI指数,1996-12-01,48.51
猪,猪肉CPI指数,1997-03-01,48.89
猪,猪肉CPI指数,1997-06-01,48.64
猪,猪肉CPI指数,1997-09-01,47.92
猪,猪肉CPI指数,1997-12-01,48.3
猪,猪肉CPI指数,1998-03-01,48.42
猪,猪肉CPI指数,1998-06-01,47.79
猪,猪肉CPI指数,1998-09-01,47.36
猪,猪肉CPI指数,1998-12-01,47.19
猪,猪肉CPI指数,1999-03-01,47.66
猪,猪肉CPI指数,1999-06-01,47.32
猪,猪肉CPI指数,1999-09-01,48.09
猪,猪肉CPI指数,1999-12-01,50.37
猪,猪肉CPI指数,2000-03-01,50.8
猪,猪肉CPI指数,2000-06-01,49.7
猪,猪肉CPI指数,2000-09-01,49.78
猪,猪肉CPI指数,2000-12-01,50.54
猪,猪肉CPI指数,2001-03-01,52.37
猪,猪肉CPI指数,2001-06-01,54.4
猪,猪肉CPI指数,2001-09-01,56.99
猪,猪肉CPI指数,2001-12-01,58.09
猪,猪肉CPI指数,2002-03-01,60.38
猪,猪肉CPI指数,2002-06-01,59.36
猪,猪肉CPI指数,2002-09-01,59.15
猪,猪肉CPI指数,2002-12-01,58.26
猪,猪肉CPI指数,2003-03-01,58.73
猪,猪肉CPI指数,2003-06-01,59.36
猪,猪肉CPI指数,2003-09-01,58.56
猪,猪肉CPI指数,2003-12-01,60.3
猪,猪肉CPI指数,2004-03-01,60.17
猪,猪肉CPI指数,2004-06-01,59.15
猪,猪肉CPI指数,2004-09-01,56.35
猪,猪肉CPI指数,2004-12-01,60.76
猪,猪肉CPI指数,2005-03-01,61.06
猪,猪肉CPI指数,2005-06-01,63.1
猪,猪肉CPI指数,2005-09-01,62.88
猪,猪肉CPI指数,2005-12-01,61.99
猪,猪肉CPI指数,2006-03-01,63.56
猪,猪肉CPI指数,2006-06-01,63.35
猪,猪肉CPI指数,2006-09-01,63.77
猪,猪肉CPI指数,2006-12-01,65.47
猪,猪肉CPI指数,2007-03-01,66.83
猪,猪肉CPI指数,2007-06-01,65.09
猪,猪肉CPI指数,2007-09-01,64.5
猪,猪肉CPI指数,2007-12-01,65.13
猪,猪肉CPI指数,2008-03-01,67.04
猪,猪肉CPI指数,2008-06-01,66.79
猪,猪肉CPI指数,2008-09-01,65.6
猪,猪肉CPI指数,2008-12-01,68.95
猪,猪肉CPI指数,2009-03-01,72.51
猪,猪肉CPI指数,2009-06-01,72.0
猪,猪肉CPI指数,2009-09-01,71.03
猪,猪肉CPI指数,2009-12-01,68.65
猪,猪肉CPI指数,2010-03-01,71.79
猪,猪肉CPI指数,2010-06-01,70.77
猪,猪肉CPI指数,2010-09-01,70.86
猪,猪肉CPI指数,2010-12-01,72.81
猪,猪肉CPI指数,2011-03-01,73.4
猪,猪肉CPI指数,2011-06-01,73.02
猪,猪肉CPI指数,2011-09-01,72.64
猪,猪肉CPI指数,2011-12-01,70.97
猪,猪肉CPI指数,2012-03-01,71.93
猪,猪肉CPI指数,2012-06-01,70.76
猪,猪肉CPI指数,2012-09-01,71.0
猪,猪肉CPI指数,2012-12-01,71.49
猪,猪肉CPI指数,2013-03-01,72.07
猪,猪肉CPI指数,2013-06-01,72.09
猪,猪肉CPI指数,2013-09-01,72.17
猪,猪肉CPI指数,2013-12-01,71.63
猪,猪肉CPI指数,2014-03-01,73.9
猪,猪肉CPI指数,2014-06-01,74.52
猪,猪肉CPI指数,2014-09-01,74.44
猪,猪肉CPI指数,2014-12-01,75.71
猪,猪肉CPI指数,2015-03-01,77.8
猪,猪肉CPI指数,2015-06-01,77.91
猪,猪肉CPI指数,2015-09-01,78.24
猪,猪肉CPI指数,2015-12-01,79.33
猪,猪肉CPI指数,2016-03-01,80.36
猪,猪肉CPI指数,2016-06-01,79.7
猪,猪肉CPI指数,2016-09-01,78.8
猪,猪肉CPI指数,2016-12-01,80.06
猪,猪肉CPI指数,2017-03-01,79.9
猪,猪肉CPI指数,2017-06-01,77.49
猪,猪肉CPI指数,2017-09-01,77.87
猪,猪肉CPI指数,2017-10-01,77.84
猪,猪肉CPI指数,2017-11-01,77.69
猪,猪肉CPI指数,2017-12-01,78.26
猪,猪肉CPI指数,2018-01-01,77.97
猪,猪肉CPI指数,2018-02-01,78.21
猪,猪肉CPI指数,2018-03-01,78.6
猪,猪肉CPI指数,2018-04-01,77.85
猪,猪肉CPI指数,2018-05-01,77.5
猪,猪肉CPI指数,2018-06-01,77.79
猪,猪肉CPI指数,2018-07-01,76.75
猪,猪肉CPI指数,2018-08-01,76.98
猪,猪肉CPI指数,2018-09-01,77.11
猪,猪肉CPI指数,2018-10-01,76.69
猪,猪肉CPI指数,2018-11-01,77.44
猪,猪肉CPI指数,2018-12-01,77.79
猪,猪肉CPI指数,2019-01-01,77.87
猪,猪肉CPI指数,2019-02-01,78.35
猪,猪肉CPI指数,2019-03-01,78.42
猪,猪肉CPI指数,2019-04-01,78.01
猪,猪肉CPI指数,2019-05-01,78.34
猪,猪肉CPI指数,2019-06-01,78.7
猪,猪肉CPI指数,2019-07-01,78.95
猪,猪肉CPI指数,2019-08-01,79.82
猪,猪肉CPI指数,2019-09-01,80.14
猪,猪肉CPI指数,2019-10-01,83.23
猪,猪肉CPI指数,2019-11-01,83.95
猪,猪肉CPI指数,2019-12-01,83.96
猪,猪肉CPI指数,2020-01-01,84.0
猪,猪肉CPI指数,2020-02-01,84.3
猪,猪肉CPI指数,2020-03-01,85.12
猪,猪肉CPI指数,2020-04-01,86.82
猪,猪肉CPI指数,2020-05-01,86.25
猪,猪肉CPI指数,2020-06-01,86.17
猪,猪肉CPI指数,2020-07-01,86.22
猪,猪肉CPI指数,2020-08-01,86.81
猪,猪肉CPI指数,2020-09-01,86.38
猪,猪肉CPI指数,2020-10-01,86.65
猪,猪肉CPI指数,2020-11-01,87.2
猪,猪肉CPI指数,2020-12-01,86.7
猪,猪肉CPI指数,2021-01-01,87.18
猪,猪肉CPI指数,2021-02-01,87.34
猪,猪肉CPI指数,2021-03-01,86.78
猪,猪肉CPI指数,2021-04-01,85.59
猪,猪肉CPI指数,2021-05-01,86.07
猪,猪肉CPI指数,2021-06-01,85.78
猪,猪肉CPI指数,2021-07-01,85.2
猪,猪肉CPI指数,2021-08-01,86.29
猪,猪肉CPI指数,2021-09-01,86.03
